id,cust_id,store_id,products,transaction_date
11280,441,16,['LAP-00000231'],1999-06-21
11281,962,16,['FIT-00001331'],1991-07-17
11282,333,19,['AUT-00000905'],1990-09-29
11283,78,13,"['LAP-00000132', 'FIT-00000376']",1991-04-12
11284,825,10,['FIT-00001470'],1998-07-12
11285,452,12,"['CEL-00000595', 'LAP-00000361']",1995-07-21
11286,33,30,"['FIT-00001337', 'CEL-00000196', 'FIT-00000523']",1996-05-13
11287,702,4,"['AUT-00000309', 'FIT-00001097']",1992-05-05
11288,51,9,"['FIT-00001220', 'AUT-00000409', 'FIT-00000741']",1990-11-23
11289,670,9,"['FIT-00000186', 'CEL-00000079', 'AUT-00000592', 'CEL-00000578']",1995-03-31
11290,110,2,"['AUT-00000790', 'FIT-00000951']",1994-08-22
11291,89,8,"['FIT-00000994', 'AUT-00000155']",1992-02-02
11292,26,25,"['FIT-00001470', 'AUT-00000295', 'AUT-00000921']",1994-12-14
11293,900,16,"['FIT-00002124', 'AUT-00001149', 'LAP-00000100']",1997-11-26
11294,472,0,"['CEL-00000417', 'FIT-00000933']",1990-09-21
11295,375,16,"['AUT-00000452', 'CEL-00000241', 'CEL-00000649']",1992-10-17
11296,883,15,['FIT-00000246'],1997-01-26
11297,221,6,['LAP-00000256'],1999-10-05
11298,479,25,"['CEL-00000510', 'AUT-00001262']",1998-04-27
11299,331,8,"['FIT-00000474', 'AUT-00000580']",1993-08-25
11300,949,19,"['FIT-00000221', 'FIT-00000723']",1995-04-12
11301,983,17,"['AUT-00000765', 'CEL-00000419', 'FIT-00001433']",1998-04-03
11302,547,0,"['FIT-00000268', 'FIT-00001333']",2000-10-02
11303,663,18,"['AUT-00001292', 'FIT-00002133', 'FIT-00001476']",1995-11-20
11304,394,20,['FIT-00000848'],1990-12-12
11305,874,21,"['FIT-00001481', 'FIT-00002207', 'FIT-00001746', 'LAP-00000724']",2000-04-06
11306,565,9,"['AUT-00000250', 'FIT-00002219']",1991-03-21
11307,228,31,"['FIT-00002086', 'LAP-00000133', 'CEL-00000717', 'LAP-00000664']",2000-03-09
11308,857,1,"['AUT-00001007', 'AUT-00001195']",1990-02-02
11309,654,11,"['CEL-00000489', 'FIT-00000443', 'AUT-00000673', 'LAP-00000701']",2000-06-08
11310,188,13,['FIT-00001639'],2000-10-09
11311,671,29,"['AUT-00000918', 'CEL-00000233']",1993-08-22
11312,177,29,"['FIT-00001886', 'LAP-00000544', 'AUT-00000392', 'FIT-00002199']",1991-06-24
11313,576,10,"['AUT-00000026', 'FIT-00000204', 'LAP-00000448']",1991-11-05
11314,886,14,"['FIT-00001558', 'FIT-00001462', 'LAP-00000420']",1996-03-19
11315,10,25,['CEL-00000104'],1991-12-04
11316,302,4,"['CEL-00000303', 'FIT-00000301']",1996-01-17
11317,51,19,"['AUT-00001374', 'FIT-00001005', 'FIT-00000644', 'FIT-00000363']",1995-04-07
11318,341,5,['AUT-00000310'],2000-01-21
11319,263,23,"['AUT-00000811', 'FIT-00001703']",1991-12-08
11320,9,21,"['AUT-00000270', 'CEL-00000314', 'AUT-00001133']",1996-07-27
11321,730,26,"['LAP-00000600', 'AUT-00000297', 'CEL-00000579', 'LAP-00000081']",1993-09-11
11322,954,15,"['AUT-00000863', 'FIT-00000209', 'CEL-00000463', 'AUT-00000655']",1996-07-19
11323,744,23,['AUT-00000201'],1998-02-27
11324,735,25,"['FIT-00000282', 'AUT-00000711', 'AUT-00000550', 'AUT-00000528']",1994-05-29
11325,419,27,"['AUT-00000313', 'FIT-00000197', 'CEL-00000167']",1990-08-05
11326,119,3,"['CEL-00000262', 'FIT-00001753', 'FIT-00001331', 'FIT-00000345']",1997-04-14
11327,58,29,"['FIT-00000904', 'CEL-00000689', 'AUT-00000772']",1992-08-31
11328,342,7,"['CEL-00000469', 'FIT-00001592']",1991-09-08
11329,825,19,['FIT-00001097'],1991-01-05
11330,59,11,"['FIT-00001591', 'AUT-00000149', 'FIT-00002254', 'FIT-00002103']",1998-01-05
11331,901,17,['CEL-00000162'],1994-08-07
11332,16,26,['FIT-00000840'],1993-11-22
11333,165,12,['CEL-00000164'],1990-06-20
11334,206,8,"['FIT-00001613', 'LAP-00000236', 'FIT-00002135']",1991-07-01
11335,115,31,['FIT-00000158'],1998-06-01
11336,858,13,"['AUT-00000395', 'FIT-00000850', 'FIT-00000051']",1999-03-26
11337,731,28,"['AUT-00001371', 'FIT-00000968', 'LAP-00000412', 'FIT-00001924']",1991-07-01
11338,176,11,"['FIT-00001543', 'FIT-00002493', 'FIT-00001512']",1991-07-11
11339,129,22,"['LAP-00000621', 'LAP-00000798', 'LAP-00000114', 'CEL-00000469']",1990-03-31
11340,458,15,"['FIT-00000372', 'LAP-00000585', 'FIT-00001458', 'FIT-00001418']",1990-03-29
11341,6,14,"['AUT-00000070', 'AUT-00000957', 'AUT-00000181', 'LAP-00000112']",1995-03-28
11342,5,25,['AUT-00001195'],1990-12-24
11343,282,19,['FIT-00001845'],1992-09-02
11344,836,15,['AUT-00000226'],1993-12-28
11345,503,15,"['AUT-00000118', 'CEL-00000619']",1997-06-10
11346,270,30,"['FIT-00001360', 'LAP-00000122', 'AUT-00000705']",1996-02-14
11347,681,10,"['FIT-00001163', 'LAP-00000201', 'FIT-00000289']",1991-03-12
11348,649,14,"['FIT-00002261', 'AUT-00000158', 'AUT-00000702', 'FIT-00001534']",1995-04-29
11349,834,18,"['AUT-00000807', 'CEL-00000673']",1990-05-28
11350,568,29,"['CEL-00000048', 'FIT-00000172']",1999-09-18
11351,249,23,['FIT-00002371'],1995-12-07
11352,514,34,"['AUT-00001283', 'AUT-00001322', 'AUT-00000039']",1991-07-17
11353,787,6,['AUT-00000140'],1991-05-08
11354,523,28,"['AUT-00000135', 'FIT-00000725']",1991-08-03
11355,613,1,['FIT-00002376'],1993-06-10
11356,312,0,['CEL-00000411'],1993-10-24
11357,332,33,['AUT-00001060'],1998-10-20
11358,528,4,"['FIT-00001174', 'LAP-00000125', 'FIT-00000745']",2000-04-13
11359,829,2,['LAP-00000318'],2000-02-09
11360,458,7,"['LAP-00000485', 'FIT-00000721', 'FIT-00001578']",1994-11-03
11361,905,3,"['CEL-00000047', 'AUT-00000539', 'AUT-00000801', 'FIT-00000967']",1991-12-24
11362,694,18,"['FIT-00002013', 'FIT-00000211', 'FIT-00001644', 'AUT-00001316']",1990-10-23
11363,226,2,"['AUT-00001056', 'AUT-00000975']",1992-11-04
11364,601,14,"['AUT-00000838', 'FIT-00000180']",1990-09-05
11365,55,6,['FIT-00001837'],2000-05-14
11366,660,28,"['FIT-00001084', 'LAP-00000626', 'FIT-00001457', 'FIT-00000012']",1991-06-10
11367,343,28,['LAP-00000046'],1990-03-09
11368,600,33,['FIT-00002246'],1998-03-27
11369,255,18,"['FIT-00001094', 'FIT-00001043', 'FIT-00000357', 'FIT-00002109']",1999-06-14
11370,72,14,"['FIT-00000825', 'CEL-00000565', 'CEL-00000511']",2000-09-15
11371,367,5,['LAP-00000787'],1999-09-14
11372,892,28,"['CEL-00000128', 'AUT-00000495']",1990-01-16
11373,138,8,"['CEL-00000091', 'AUT-00001200']",1992-02-15
11374,285,12,"['FIT-00002137', 'FIT-00001938', 'AUT-00000287', 'FIT-00001267']",1991-08-16
11375,129,1,['FIT-00002207'],1991-06-23
11376,374,19,"['AUT-00000868', 'AUT-00000361', 'FIT-00002034', 'LAP-00000044']",1998-02-24
11377,39,3,['FIT-00002071'],1998-01-18
11378,31,31,"['FIT-00000202', 'FIT-00000372', 'AUT-00000425', 'CEL-00000383']",1998-03-13
11379,330,12,"['AUT-00001356', 'LAP-00000065', 'FIT-00000302', 'CEL-00000018']",1990-03-29
11380,888,33,"['FIT-00000770', 'FIT-00001256']",1999-12-15
11381,979,8,"['AUT-00000352', 'CEL-00000657', 'CEL-00000100', 'FIT-00002163']",1994-02-11
11382,144,21,"['FIT-00002002', 'FIT-00001490']",1993-11-30
11383,749,12,"['LAP-00000216', 'AUT-00000949', 'FIT-00001952', 'CEL-00000448']",1996-05-15
11384,953,9,"['FIT-00000532', 'AUT-00000671']",1996-10-12
11385,701,26,"['LAP-00000177', 'CEL-00000014', 'LAP-00000035']",1993-07-17
11386,682,6,"['FIT-00002000', 'AUT-00000245', 'AUT-00001067', 'CEL-00000382']",2000-07-04
11387,135,27,"['FIT-00000211', 'FIT-00000669', 'AUT-00000331', 'LAP-00000459']",1996-04-10
11388,722,4,['CEL-00000571'],1994-09-19
11389,691,29,"['CEL-00000402', 'CEL-00000590']",1995-04-20
11390,68,4,"['AUT-00000643', 'FIT-00000368', 'FIT-00000323', 'FIT-00001624']",1997-08-06
11391,55,13,"['FIT-00001632', 'AUT-00000025']",1997-09-09
11392,951,8,"['AUT-00000487', 'AUT-00000898', 'FIT-00002311', 'AUT-00000314']",1992-12-14
11393,700,23,['FIT-00000091'],1990-03-06
11394,40,21,"['AUT-00000764', 'FIT-00000121', 'FIT-00002103', 'AUT-00000883']",1990-02-25
11395,43,15,"['FIT-00000771', 'CEL-00000173', 'CEL-00000024']",1990-07-22
11396,619,18,"['LAP-00000729', 'FIT-00001346', 'CEL-00000311', 'AUT-00000659']",1994-10-12
11397,134,23,"['AUT-00000215', 'LAP-00000001']",1994-12-25
11398,525,8,"['LAP-00000765', 'FIT-00001118']",1995-09-30
11399,522,12,"['FIT-00001221', 'FIT-00001301', 'CEL-00000213', 'AUT-00001082']",2000-05-22
11400,237,27,"['AUT-00000276', 'AUT-00000732']",1995-09-29
11401,401,3,"['FIT-00001815', 'AUT-00000038']",1995-07-24
11402,492,30,"['LAP-00000330', 'FIT-00001856', 'AUT-00000771', 'FIT-00001327']",1995-09-28
11403,228,16,"['LAP-00000694', 'LAP-00000171', 'LAP-00000119', 'AUT-00000869']",1991-04-20
11404,724,29,['FIT-00002212'],1990-04-07
11405,736,5,"['FIT-00002192', 'FIT-00000854', 'LAP-00000318', 'LAP-00000687']",1999-04-21
11406,805,7,"['LAP-00000541', 'FIT-00001171', 'AUT-00000382']",2000-07-15
11407,463,24,['LAP-00000621'],1994-05-17
11408,699,27,"['AUT-00000675', 'AUT-00000616', 'FIT-00000631', 'CEL-00000543']",2000-10-01
11409,618,2,"['FIT-00001510', 'FIT-00000090']",2000-11-02
11410,711,30,"['AUT-00000483', 'FIT-00001824']",1999-12-09
11411,816,28,"['AUT-00001366', 'AUT-00001063', 'FIT-00001913']",1994-04-14
11412,924,28,"['AUT-00000473', 'AUT-00000336', 'FIT-00000257', 'AUT-00000712']",1991-03-15
11413,348,10,['LAP-00000468'],1993-02-04
11414,753,15,"['FIT-00002001', 'CEL-00000497', 'FIT-00000762', 'FIT-00001755']",1997-12-20
11415,829,26,"['AUT-00000857', 'LAP-00000176', 'FIT-00000430']",1992-09-29
11416,334,2,['FIT-00000565'],1993-05-27
11417,345,33,"['AUT-00001085', 'CEL-00000513', 'LAP-00000442', 'LAP-00000731']",1992-06-24
11418,579,26,"['FIT-00000944', 'LAP-00000367']",1992-02-26
11419,189,0,['FIT-00002047'],2000-06-06
11420,267,19,['AUT-00000878'],1992-04-05
11421,408,10,"['FIT-00002489', 'AUT-00000612', 'LAP-00000527', 'FIT-00002280']",1994-10-02
11422,747,23,['FIT-00001224'],1993-10-07
11423,552,23,"['AUT-00000332', 'LAP-00000300', 'FIT-00001488', 'FIT-00000112']",1997-02-02
11424,201,7,"['AUT-00000455', 'FIT-00001916']",2000-01-11
11425,602,8,['FIT-00002173'],1996-02-21
11426,235,19,"['FIT-00002386', 'FIT-00000135', 'FIT-00000650', 'AUT-00000699']",1996-08-01
11427,803,24,"['AUT-00000709', 'AUT-00001293', 'FIT-00000872']",1992-02-18
11428,28,19,"['AUT-00000687', 'AUT-00000205', 'FIT-00000253', 'CEL-00000695']",1997-05-25
11429,681,19,"['FIT-00000653', 'AUT-00001237', 'FIT-00001087']",1997-05-28
11430,390,4,"['FIT-00002280', 'AUT-00001272', 'FIT-00000232']",1999-09-13
11431,591,27,['AUT-00001345'],1990-12-05
11432,265,10,['FIT-00001961'],1992-12-23
11433,935,7,['AUT-00000782'],1995-04-27
11434,242,33,['AUT-00001265'],1999-06-28
11435,335,1,"['FIT-00001230', 'FIT-00001425', 'AUT-00000657']",1998-08-23
11436,471,32,"['AUT-00000058', 'AUT-00000318', 'AUT-00000443']",2000-05-20
11437,219,18,"['FIT-00000193', 'LAP-00000536', 'CEL-00000106']",1991-06-04
11438,199,21,['FIT-00001753'],1994-02-16
11439,277,9,['FIT-00001368'],1994-04-22
11440,330,30,"['FIT-00002451', 'AUT-00000535', 'LAP-00000166', 'AUT-00000788']",1998-08-20
11441,673,5,"['FIT-00000882', 'LAP-00000166']",1996-02-20
11442,435,29,['FIT-00001267'],1997-10-28
11443,352,20,"['FIT-00002025', 'CEL-00000070']",1992-02-11
11444,320,25,"['AUT-00000436', 'LAP-00000315']",1997-07-27
11445,331,32,"['LAP-00000339', 'CEL-00000212', 'AUT-00000196', 'AUT-00001197']",1998-03-24
11446,938,8,['FIT-00000634'],2000-01-10
11447,454,7,['FIT-00002199'],1991-11-23
11448,769,17,['AUT-00000755'],1996-09-28
11449,427,10,"['CEL-00000018', 'AUT-00000932', 'FIT-00000572']",1996-11-24
11450,386,12,"['FIT-00001819', 'FIT-00000341', 'FIT-00001854']",1991-09-10
11451,25,19,"['AUT-00000117', 'FIT-00002342', 'LAP-00000428', 'AUT-00000571']",1992-10-19
11452,80,21,"['FIT-00001300', 'AUT-00000767', 'FIT-00002260', 'CEL-00000427']",1993-03-02
11453,815,12,['FIT-00001590'],1994-09-30
11454,812,29,"['LAP-00000148', 'FIT-00002210']",1996-01-12
11455,85,2,"['LAP-00000364', 'LAP-00000740', 'FIT-00002498']",1996-06-30
11456,212,9,"['AUT-00000016', 'CEL-00000191']",1999-05-06
11457,415,24,"['LAP-00000525', 'AUT-00000564']",2000-05-03
11458,950,32,"['AUT-00000237', 'CEL-00000473']",1991-06-21
11459,911,27,"['FIT-00002110', 'AUT-00000324', 'AUT-00001129']",1995-07-15
11460,541,11,"['CEL-00000184', 'LAP-00000802', 'CEL-00000460']",1997-12-19
11461,624,12,['FIT-00001994'],1997-12-09
11462,798,26,"['AUT-00000813', 'FIT-00001818']",1994-03-12
11463,677,32,['FIT-00001278'],1994-05-28
11464,587,8,['FIT-00002292'],1991-08-30
11465,163,1,"['AUT-00000360', 'FIT-00000866', 'FIT-00001485', 'CEL-00000633']",1999-10-18
11466,82,26,"['AUT-00000225', 'FIT-00001000', 'FIT-00000295', 'FIT-00002411']",1992-09-27
11467,640,16,"['FIT-00000811', 'FIT-00001228', 'AUT-00000225', 'CEL-00000417']",1992-10-31
11468,570,10,"['FIT-00000763', 'AUT-00000387']",1991-07-16
11469,251,28,['FIT-00002055'],1991-06-19
11470,256,12,"['FIT-00000368', 'FIT-00000257', 'AUT-00000974', 'CEL-00000669']",1991-02-16
11471,649,34,"['LAP-00000047', 'FIT-00000126', 'LAP-00000406']",2000-12-27
11472,89,7,['FIT-00001253'],1993-09-17
11473,789,30,"['AUT-00000449', 'LAP-00000047', 'FIT-00002496', 'AUT-00000551']",1997-04-11
11474,408,29,"['LAP-00000684', 'FIT-00000140']",1993-05-21
11475,453,29,['FIT-00001923'],1992-04-14
11476,853,22,"['LAP-00000523', 'FIT-00002119']",1991-07-12
11477,414,20,['CEL-00000290'],2000-11-14
11478,77,2,"['AUT-00000153', 'CEL-00000120', 'FIT-00000660', 'FIT-00001472']",1990-05-02
11479,435,13,['FIT-00002000'],2000-02-15
11480,60,3,"['FIT-00002096', 'FIT-00002388', 'FIT-00000171', 'FIT-00000296']",1994-06-10
11481,257,1,"['AUT-00001065', 'CEL-00000669', 'FIT-00000546', 'FIT-00001796']",1991-09-02
11482,52,12,"['AUT-00001416', 'FIT-00000848', 'AUT-00000193', 'CEL-00000557']",1997-04-24
11483,90,30,"['AUT-00000237', 'CEL-00000399', 'AUT-00000350']",1993-01-11
11484,490,4,['LAP-00000405'],1997-10-11
11485,56,0,"['FIT-00001960', 'FIT-00000151']",1995-05-06
11486,878,10,"['LAP-00000287', 'FIT-00000445', 'AUT-00001373']",2000-10-10
11487,728,21,"['FIT-00000711', 'CEL-00000264', 'AUT-00000627']",1990-01-24
11488,42,14,"['CEL-00000063', 'FIT-00001752']",1999-01-25
11489,548,1,"['FIT-00002182', 'AUT-00000464', 'AUT-00001220', 'CEL-00000176']",1990-02-04
11490,728,1,"['FIT-00000229', 'CEL-00000595', 'FIT-00000258', 'AUT-00001288']",1992-03-02
11491,153,22,['FIT-00002095'],1992-08-25
11492,959,6,"['FIT-00001401', 'AUT-00001011', 'FIT-00001873', 'FIT-00001562']",1991-11-20
11493,82,21,"['CEL-00000463', 'FIT-00000335', 'FIT-00000173', 'FIT-00001000']",1996-06-07
11494,514,2,"['FIT-00000541', 'FIT-00001273']",1992-11-09
11495,489,13,"['FIT-00000885', 'AUT-00000979', 'CEL-00000712', 'FIT-00002314']",2000-02-28
11496,300,28,['FIT-00001926'],1994-07-14
11497,973,6,"['LAP-00000419', 'FIT-00001710']",1995-11-23
11498,213,26,['FIT-00000126'],1995-08-27
11499,491,27,"['FIT-00001688', 'FIT-00001313', 'CEL-00000102', 'LAP-00000669']",1999-08-19
11500,500,22,['FIT-00000388'],1999-04-23
11501,506,30,"['CEL-00000126', 'LAP-00000526']",1995-12-18
11502,145,17,"['FIT-00000444', 'FIT-00000963']",2000-01-29
11503,106,22,['AUT-00000038'],1995-02-03
11504,532,28,"['AUT-00000125', 'CEL-00000740']",1998-02-01
11505,923,11,['FIT-00002046'],1991-07-01
11506,970,29,['AUT-00000245'],1999-02-07
11507,65,3,"['FIT-00001712', 'CEL-00000224']",2000-10-21
11508,249,6,['FIT-00001100'],1998-01-16
11509,792,25,"['AUT-00001279', 'FIT-00001220', 'CEL-00000720', 'FIT-00002299']",1997-03-16
11510,797,10,"['FIT-00002146', 'LAP-00000494']",1997-03-21
11511,50,23,"['FIT-00001735', 'FIT-00002380']",1998-02-15
11512,824,17,"['AUT-00000580', 'CEL-00000412']",1994-09-15
11513,706,25,['CEL-00000140'],1998-10-20
11514,902,26,"['FIT-00002010', 'FIT-00002056', 'CEL-00000774', 'AUT-00001126']",1998-07-07
11515,437,13,['AUT-00000122'],1991-10-17
11516,715,30,"['FIT-00000107', 'FIT-00000831', 'AUT-00001104']",1991-09-01
11517,419,26,"['FIT-00000978', 'LAP-00000100', 'FIT-00001359', 'FIT-00001678']",1994-09-24
11518,733,34,"['FIT-00001677', 'CEL-00000425', 'AUT-00001279']",2000-02-16
11519,275,8,"['AUT-00001018', 'FIT-00001424', 'FIT-00000348', 'FIT-00001586']",1995-02-23
11520,550,30,['FIT-00001060'],1996-05-26
11521,971,29,"['FIT-00000945', 'FIT-00000112', 'AUT-00001287', 'FIT-00001735']",1990-08-25
11522,100,13,['AUT-00000579'],1992-02-14
11523,790,30,"['LAP-00000401', 'AUT-00001377']",1998-03-11
11524,692,28,"['FIT-00000545', 'FIT-00002304']",1995-08-13
11525,516,33,"['LAP-00000071', 'FIT-00000906', 'AUT-00000626', 'FIT-00000645']",1999-03-08
11526,870,10,"['FIT-00001802', 'FIT-00000564', 'CEL-00000201']",1995-11-22
11527,154,32,"['CEL-00000043', 'FIT-00002343']",1992-01-24
11528,95,15,"['AUT-00000257', 'FIT-00001906']",1998-12-31
11529,313,28,"['FIT-00000742', 'FIT-00002431', 'FIT-00002286', 'AUT-00000421']",2000-10-26
11530,390,13,"['FIT-00000615', 'AUT-00000211', 'LAP-00000286']",1997-11-28
11531,738,13,['LAP-00000394'],1990-05-16
11532,320,16,"['FIT-00001855', 'LAP-00000362', 'FIT-00001917', 'FIT-00000782']",1990-11-14
11533,47,0,"['FIT-00002039', 'AUT-00001337', 'FIT-00000554', 'FIT-00001856']",1992-08-20
11534,440,0,['FIT-00000583'],1999-11-12
11535,817,16,"['FIT-00000324', 'LAP-00000019']",1995-01-01
11536,343,17,['CEL-00000337'],1996-01-25
11537,36,31,"['FIT-00001492', 'LAP-00000434']",1991-12-09
11538,523,21,"['CEL-00000154', 'FIT-00000886', 'CEL-00000659']",1991-03-01
11539,960,7,"['CEL-00000505', 'LAP-00000268']",1998-10-07
11540,617,2,"['LAP-00000733', 'FIT-00002434']",1998-08-23
11541,225,14,"['AUT-00000956', 'AUT-00000457']",2000-07-26
11542,599,17,"['AUT-00000923', 'FIT-00001286']",1991-08-10
11543,849,14,"['LAP-00000442', 'FIT-00000410', 'FIT-00002046', 'AUT-00001269']",1996-12-25
11544,398,1,"['LAP-00000293', 'LAP-00000227', 'CEL-00000434', 'FIT-00001922']",1995-11-26
11545,55,0,"['CEL-00000002', 'AUT-00000517']",1997-05-30
11546,528,32,"['FIT-00002110', 'AUT-00001345']",1995-09-17
11547,6,23,"['CEL-00000631', 'LAP-00000151', 'CEL-00000496']",1992-10-17
11548,656,16,"['FIT-00000875', 'FIT-00001046', 'AUT-00000040']",1999-12-07
11549,336,27,"['CEL-00000351', 'CEL-00000447']",2000-03-24
11550,426,29,"['FIT-00000854', 'FIT-00000965', 'AUT-00000329', 'FIT-00000149']",1996-06-27
11551,57,26,['CEL-00000628'],1991-07-15
11552,606,6,"['CEL-00000170', 'AUT-00000308', 'AUT-00000646', 'FIT-00001069']",2000-01-03
11553,160,34,"['FIT-00001315', 'FIT-00001743', 'FIT-00001673']",1990-01-18
11554,985,17,"['AUT-00001106', 'LAP-00000045']",1992-12-31
11555,685,13,"['CEL-00000133', 'FIT-00000889', 'FIT-00000857']",1991-04-21
11556,106,18,['AUT-00001229'],1996-05-08
11557,789,22,"['FIT-00000381', 'AUT-00001418', 'FIT-00001864', 'AUT-00000800']",1991-02-22
11558,788,24,"['FIT-00000052', 'AUT-00000158', 'CEL-00000497', 'FIT-00000180']",1995-06-02
11559,307,6,"['LAP-00000689', 'LAP-00000170', 'LAP-00000350']",1993-12-01
11560,889,12,"['FIT-00000242', 'FIT-00001508', 'FIT-00001463', 'LAP-00000759']",1992-07-04
11561,892,22,['FIT-00001304'],1993-07-21
11562,531,16,"['AUT-00000014', 'CEL-00000514', 'AUT-00000206']",1994-12-02
11563,848,10,"['FIT-00000355', 'AUT-00000905', 'FIT-00000939', 'FIT-00001363']",1997-03-25
11564,882,5,"['FIT-00000938', 'LAP-00000101', 'FIT-00000390']",2000-11-26
11565,561,18,['FIT-00001755'],1992-02-28
11566,444,21,['LAP-00000336'],1996-01-25
11567,753,20,"['FIT-00000326', 'FIT-00000838', 'FIT-00001548']",2000-09-25
11568,629,27,['FIT-00000763'],1992-11-04
11569,390,31,['FIT-00000282'],1994-02-25
11570,340,0,"['LAP-00000079', 'CEL-00000741']",1998-01-20
11571,655,32,"['FIT-00000712', 'FIT-00001841']",1997-04-05
11572,583,2,"['FIT-00000469', 'FIT-00001551', 'FIT-00001774']",1992-10-16
11573,261,31,"['FIT-00000192', 'LAP-00000250']",1990-11-01
11574,124,7,"['AUT-00000320', 'LAP-00000710', 'FIT-00001456']",1990-07-03
11575,913,20,['FIT-00000109'],2000-01-20
11576,638,19,"['LAP-00000447', 'AUT-00000717']",1992-11-02
11577,210,33,"['LAP-00000553', 'AUT-00000174']",1995-09-03
11578,712,34,['FIT-00000972'],1991-04-16
11579,95,2,"['FIT-00002342', 'LAP-00000388', 'AUT-00001339', 'LAP-00000426']",1990-09-12
11580,416,27,"['LAP-00000357', 'FIT-00000552']",1992-05-29
11581,31,24,['AUT-00001359'],1990-04-15
11582,522,11,"['FIT-00000954', 'AUT-00000347', 'FIT-00001581', 'CEL-00000432']",1996-11-18
11583,608,12,"['FIT-00000083', 'LAP-00000130', 'LAP-00000612', 'FIT-00000611']",1991-02-15
11584,521,17,"['FIT-00001912', 'FIT-00001332', 'CEL-00000186']",1997-03-26
11585,814,0,"['AUT-00000076', 'FIT-00001570', 'FIT-00001871']",2000-02-09
11586,926,18,"['AUT-00001347', 'CEL-00000237', 'CEL-00000749']",2000-05-31
11587,690,28,"['CEL-00000724', 'AUT-00000156', 'AUT-00000059', 'CEL-00000339']",1992-08-29
11588,535,10,['FIT-00000301'],2000-08-04
11589,687,27,"['FIT-00001556', 'AUT-00001081', 'FIT-00001082', 'AUT-00000164']",1991-01-25
11590,66,22,"['FIT-00000291', 'AUT-00000254', 'AUT-00000684']",1999-09-09
11591,335,22,"['AUT-00001052', 'FIT-00001353', 'LAP-00000572', 'AUT-00000442']",1991-06-08
11592,63,18,"['AUT-00000590', 'FIT-00000783']",1992-05-05
11593,508,0,['FIT-00000805'],1994-02-10
11594,612,16,"['CEL-00000038', 'AUT-00000276', 'CEL-00000443', 'AUT-00000707']",1990-08-14
11595,442,33,"['AUT-00000603', 'FIT-00000076', 'AUT-00000746', 'FIT-00001192']",2000-06-14
11596,675,1,"['CEL-00000536', 'LAP-00000689']",1991-08-11
11597,377,18,['AUT-00000282'],2000-04-27
11598,39,0,['AUT-00000433'],1997-05-22
11599,766,5,['AUT-00000066'],1992-06-11
11600,729,12,"['LAP-00000430', 'AUT-00001293', 'AUT-00000891', 'AUT-00000559']",1991-03-31
11601,654,17,"['AUT-00000594', 'FIT-00000876', 'LAP-00000703', 'LAP-00000440']",1999-11-01
11602,513,11,"['CEL-00000377', 'AUT-00000950']",2000-05-18
11603,914,18,"['FIT-00000424', 'AUT-00001172']",1998-01-10
11604,248,22,"['CEL-00000036', 'FIT-00000716', 'LAP-00000332']",1990-05-03
11605,147,34,"['CEL-00000161', 'FIT-00002067']",1997-01-19
11606,115,11,"['FIT-00002456', 'FIT-00002120', 'FIT-00001760']",1990-11-19
11607,682,2,"['AUT-00000304', 'FIT-00002233']",1994-07-18
11608,129,26,"['AUT-00001128', 'AUT-00000484', 'FIT-00002427']",1997-04-10
11609,3,7,['FIT-00000507'],1994-01-25
11610,105,34,['FIT-00001009'],1994-01-23
11611,575,13,"['FIT-00000923', 'FIT-00001649']",1993-12-27
11612,901,19,['AUT-00001031'],1999-04-26
11613,739,33,"['FIT-00001253', 'AUT-00000876', 'LAP-00000621']",1996-10-15
